energy,barns
0.000781527,53.3059
0.000781534,53.6791
0.000781554,54.7567
0.00078157,55.537
0.000781603,57.1609
0.000781618,57.8137
0.000781643,58.8688
0.000781646,59.0183
0.000781656,59.3798
0.000781689,60.5069
0.000781694,60.685
0.000781721,61.4244
0.000781727,61.5725
0.000781733,61.7003
0.000781766,62.3227
0.000781772,62.409
0.000781782,62.5301
0.000781787,62.5824
0.000781804,62.726
0.000781816,62.7862
0.00078184,62.8254
0.000781844,62.8194
0.000781852,62.7904
0.000781875,62.6178
0.000781894,62.4122
0.000781901,62.3035
0.000781917,62.0496
0.000781928,61.8252
0.000781951,61.3046
0.000781959,61.1105
0.00078197,60.8196
0.000781996,60.0141
0.00078201,59.5502
0.000782012,59.4808
0.000782053,57.9184
0.000782065,57.4319
0.000782069,57.2247
0.000782105,55.5913
0.000782137,54.1238
0.000782141,53.8918
0.000782213,50.2713
0.000782218,50.0234
0.000782283,46.646
0.000782294,46.1037
0.000782311,45.2364
0.000782338,43.9321
0.000782371,42.307
0.000782381,41.8366
0.00078242,40.0603
0.000782431,39.581
0.000782471,37.893
0.000782477,37.6526
0.000782503,36.6139
0.000782519,35.999
0.000782531,35.5569
0.000782556,34.6525
0.000782594,33.3727
0.000782599,33.2084
0.000782613,32.7666
0.000782636,32.034
0.000782674,30.9336
0.000782676,30.858
0.000782708,29.975
0.000782714,29.8331
0.000782759,28.6773
0.000782763,28.5713
0.000782807,27.5122
0.000782824,27.1287
0.000782854,26.4613
0.000782864,26.2463
0.000782904,25.407
0.000782937,24.7282
0.000782944,24.5959
0.000782952,24.4513
0.000782999,23.5596
0.000783009,23.3841
0.000783052,22.6168
0.000783062,22.4373
0.000783107,21.6929
0.000783116,21.5562
0.000783147,21.0609
0.000783167,20.7638
0.000783174,20.6564
0.000783179,20.588
0.000783202,20.2793
0.000783229,19.9167
0.000783236,19.8226
0.000783256,19.5746
0.000783283,19.2485
0.000783289,19.1764
0.00078331,18.9434
0.000783337,18.6541
0.000783342,18.601
0.000783361,18.4161
0.000783382,18.2194
0.000783395,18.0968
0.000783402,18.0333
0.000783423,17.8597
0.000783444,17.6941
0.000783448,17.6625
0.000783465,17.5418
0.000783486,17.3987
0.0007835,17.304
0.000783502,17.2908
0.000783506,17.2667
0.000783527,17.1525
0.000783548,17.0459
0.000783559,16.9955
0.000783569,16.9502
0.00078359,16.8653
0.000783605,16.8066
0.000783615,16.7727
0.000783621,16.754
0.000783636,16.7083
0.000783652,16.6671
0.000783668,16.6302
0.000783671,16.6226
0.000783683,16.6013
0.000783704,16.5713
0.000783725,16.5492
0.000783729,16.5459
0.000783739,16.5425
0.000783747,16.5422
0.000783759,16.5452
0.000783778,16.5577
0.000783798,16.5779
0.000783807,16.5898
0.000783818,16.6088
0.000783838,16.6497
0.000783858,16.6987
0.000783875,16.7476
0.000783878,16.7564
0.000783898,16.8265
0.000783918,16.9047
0.000783934,16.9747
0.000783936,16.9834
0.000783938,16.993
0.000783958,17.102
0.000783978,17.2191
0.000784007,17.41
0.000784019,17.4929
0.000784037,17.624
0.000784057,17.7802
0.000784067,17.8595
0.000784095,18.1125
0.000784105,18.202
0.000784133,18.4782
0.00078418,18.9672
0.000784194,19.1113
0.000784209,19.2839
0.000784239,19.6352
0.000784269,19.993
0.000784351,21.0005
0.000784391,21.4656
0.000784394,21.5032
0.000784445,22.1046
0.000784458,22.2334
0.000784488,22.5497
0.000784524,22.8891
0.000784541,23.0278
0.000784559,23.1712
0.000784598,23.434
0.000784629,23.5934
0.000784637,23.635
0.000784673,23.7572
0.000784694,23.8015
0.000784708,23.8157
0.000784728,23.8284
0.00078476,23.8053
0.000784786,23.752
0.00078479,23.7436
0.000784806,23.6858
0.000784829,23.5895
0.000784852,23.4592
0.000784864,23.3922
0.000784906,23.0925
0.000784925,22.9432
0.000784937,22.838
0.000784947,22.7434
0.000784994,22.2782
0.000784997,22.2468
0.000784997,22.2468
0.000785059,21.5484
0.000785099,21.0762
0.000785181,20.0602
0.000785229,19.4956
0.00078524,19.3658
0.000785263,19.0969
0.000785267,19.0526
0.000785302,18.6625
0.000785316,18.5122
0.000785334,18.3159
0.000785366,17.9832
0.000785388,17.7696
0.00078539,17.747
0.000785414,17.5275
0.000785439,17.3193
0.000785463,17.1225
0.000785487,16.937
0.000785496,16.8721
0.000785511,16.7666
0.000785535,16.6096
0.000785554,16.4968
0.000785575,16.377
0.000785596,16.2648
0.000785604,16.222
0.000785616,16.1612
0.000785621,16.1406
0.000785637,16.0676
0.000785658,15.9819
0.000785674,15.9221
0.000785689,15.8663
0.000785705,15.8145
0.000785705,15.8143
0.000785719,15.7746
0.000785736,15.7292
0.000785754,15.6884
0.000785771,15.6523
0.000785789,15.6209
0.000785806,15.5951
0.000785806,15.5944
0.000785824,15.5773
0.000785841,15.5651
0.000785859,15.5579
0.000785873,15.5563
0.000785876,15.5569
0.000785894,15.5653
0.000785911,15.5793
0.000785929,15.599
0.000785946,15.6247
0.000785948,15.6277
0.000785964,15.6677
0.000785981,15.7185
0.000786,15.7791
0.000786004,15.796
0.000786014,15.8357
0.000786028,15.8992
0.000786043,15.9681
0.000786057,16.0425
0.00078606,16.0622
0.000786071,16.1278
0.000786085,16.2207
0.000786098,16.3073
0.000786105,16.359
0.000786117,16.4582
0.000786124,16.521
0.000786143,16.7024
0.000786162,16.8971
0.000786173,17.0166
0.000786181,17.1108
0.0007862,17.3456
0.000786203,17.3904
0.000786219,17.6001
0.000786219,17.6049
0.000786234,17.8318
0.000786238,17.8956
0.000786257,18.2107
0.000786265,18.3414
0.000786276,18.5509
0.000786295,18.9141
0.000786311,19.2351
0.000786319,19.4009
0.000786341,19.9264
0.000786357,20.2956
0.000786364,20.4936
0.000786387,21.1164
0.000786403,21.551
0.00078641,21.7746
0.000786418,22.0078
0.000786433,22.4916
0.000786456,23.246
0.000786476,23.9167
0.000786488,24.3676
0.000786495,24.6217
0.000786523,25.6941
0.000786533,26.1179
0.000786552,26.9124
0.000786557,27.1146
0.00078659,28.5403
0.0007866,29.0145
0.000786608,29.3708
0.000786644,31.0849
0.000786655,31.5932
0.000786681,32.8607
0.000786699,33.7552
0.000786764,37.0187
0.000786778,37.7464
0.000786811,39.3643
0.000786829,40.2633
0.000786872,42.2621
0.000786874,42.3323
0.000786915,44.1105
0.000786918,44.2331
0.000786947,45.3681
0.000786958,45.7507
0.000786975,46.3584
0.000786998,47.082
0.000787005,47.3038
0.00078704,48.2105
0.000787047,48.3571
0.000787077,48.9618
0.000787081,49.0191
0.000787093,49.1896
0.000787114,49.4548
0.000787123,49.5407
0.000787134,49.6121
0.000787148,49.6928
0.000787151,49.7022
0.000787158,49.7222
0.000787189,49.6827
0.000787197,49.6413
0.000787209,49.5643
0.000787217,49.5041
0.000787234,49.2974
0.000787256,49.0069
0.000787265,48.8608
0.000787265,48.855
0.000787289,48.3704
0.000787314,47.7929
0.000787314,47.7892
0.00078733,47.3747
0.000787345,46.9336
0.000787364,46.351
0.000787366,46.2743
0.000787398,45.1677
0.000787409,44.7811
0.000787416,44.4847
0.000787455,42.968
0.00078746,42.7486
0.000787493,41.3073
0.000787518,40.2382
0.000787539,39.3188
0.000787592,36.9214
0.000787617,35.7865
0.000787639,34.7741
0.00078766,33.8655
0.000787695,32.3722
0.000787702,32.0698
0.000787715,31.5309
0.000787739,30.5717
0.000787756,29.89
0.000787767,29.4969
0.000787794,28.475
0.000787802,28.2207
0.000787822,27.5087
0.000787847,26.6907
0.000787848,26.6373
0.000787855,26.4335
0.000787875,25.8354
0.000787892,25.3337
0.000787894,25.2638
0.000787914,24.7257
0.000787934,24.2083
0.000787937,24.1254
0.000787954,23.7229
0.000787954,23.7228
0.000787973,23.2779
0.000787985,23.0206
0.000787993,22.8574
0.000788013,22.4636
0.000788033,22.0873
0.000788033,22.0723
0.00078805,21.7789
0.000788058,21.6364
0.000788067,21.4928
0.000788081,21.2805
0.000788085,21.2294
0.000788102,20.9856
0.00078812,20.7526
0.000788129,20.6295
0.000788137,20.5345
0.000788155,20.3318
0.000788163,20.2385
0.000788172,20.1465
0.00078819,19.9775
0.000788194,19.9415
0.000788207,19.8244
0.000788225,19.6812
0.000788242,19.545
0.000788259,19.4154
0.000788263,19.3936
0.000788266,19.372
0.000788277,19.3068
0.000788294,19.2099
0.000788312,19.1182
0.000788328,19.0364
0.000788332,19.0208
0.000788345,18.9634
0.000788361,18.8953
0.000788365,18.8824
0.000788378,18.8387
0.000788394,18.7872
0.000788401,18.7678
0.000788411,18.7414
0.000788427,18.7001
0.000788443,18.6613
0.00078846,18.6247
0.00078847,18.6039
0.000788476,18.5919
0.000788493,18.5638
0.000788496,18.5585
0.000788509,18.5449
0.000788526,18.5295
0.000788542,18.5156
0.000788567,18.4971
0.00078859,18.4817
0.000788601,18.4757
0.000788614,18.4707
0.000788637,18.4633
0.000788661,18.4575
0.000788684,18.453
0.000788693,18.4517
0.0007887,18.4535
0.000788731,18.4633
0.000788762,18.4748
0.000788793,18.4879
0.000788825,18.5023
0.000788851,18.5153
0.000788856,18.5166
0.000788877,18.5229
0.000788887,18.5288
0.000788934,18.5588
0.000788969,18.5829
0.000788981,18.5864
0.000789028,18.6022
0.000789068,18.6173
0.000789074,18.6165
0.000789124,18.613
0.000789166,18.6117
0.000789173,18.608
0.000789206,18.5905
0.000789239,18.5742
0.000789256,18.5663
0.000789259,18.564
0.000789272,18.5518
0.000789305,18.5229
0.000789328,18.5038
0.000789337,18.4913
0.000789366,18.4569
0.000789394,18.4241
0.000789422,18.3932
0.000789423,18.3928
0.000789451,18.3531
0.000789479,18.3153
0.000789504,18.2846
0.000789534,18.2498
0.000789558,18.2248
0.000789585,18.1999
0.000789611,18.1784
0.000789614,18.1768
0.000789635,18.1594
0.00078966,18.1426
0.000789668,18.1381
0.000789684,18.1342
0.000789709,18.132
0.000789734,18.1334
0.000789737,18.1341
0.000789758,18.1483
0.000789783,18.1687
0.000789807,18.193
0.00078984,18.2487
0.000789862,18.2896
0.000789873,18.3155
0.00078988,18.3317
0.000789909,18.4164
0.000789942,18.518
0.000789949,18.5423
0.000789985,18.6832
0.000789995,18.7235
0.000790001,18.7527
0.000790034,18.9168
0.000790061,19.0524
0.000790126,19.4245
0.000790154,19.5956
0.000790194,19.8558
0.000790232,20.0962
0.000790241,20.1598
0.000790291,20.4623
0.00079033,20.6886
0.000790337,20.7238
0.000790361,20.8659
0.000790363,20.8746
0.000790399,21.0507
0.000790429,21.1834
0.000790446,21.2494
0.000790465,21.313
0.000790503,21.4183
0.000790513,21.4411
0.000790523,21.4571
0.000790561,21.5003
0.000790582,21.5121
0.000790599,21.5112
0.000790628,21.4935
0.000790634,21.4859
0.000790663,21.4385
0.000790691,21.3783
0.000790699,21.3581
0.000790732,21.255
0.000790747,21.2028
0.000790771,21.098
0.000790819,20.8696
0.000790827,20.8288
0.000790875,20.5618
0.000790907,20.3763
0.000790939,20.1786
0.000791023,19.6467
0.000791038,19.5517
0.00079107,19.3449
0.000791074,19.3202
0.00079111,19.1049
0.000791146,18.8968
0.00079117,18.7634
0.000791182,18.7013
0.000791206,18.5819
0.00079123,18.4673
0.000791239,18.4212
0.000791245,18.3949
0.000791267,18.2973
0.000791295,18.181
0.000791312,18.1146
0.000791323,18.0746
0.000791342,18.011
0.00079136,17.9497
0.000791379,17.8909
0.000791397,17.838
0.000791398,17.8347
0.000791416,17.7879
0.000791435,17.7432
0.000791454,17.7006
0.000791473,17.6599
0.000791491,17.6211
0.000791492,17.6199
0.000791502,17.6011
0.00079151,17.5893
0.000791529,17.5615
0.000791545,17.5386
0.000791561,17.5169
0.000791577,17.4963
0.000791593,17.4767
0.000791608,17.4595
0.00079161,17.4584
0.000791626,17.4457
0.000791642,17.4339
0.000791658,17.4229
0.000791682,17.4077
0.000791707,17.3941
0.000791731,17.3818
0.000791755,17.3708
0.000791758,17.3698
0.00079178,17.3655
0.000791788,17.3642
0.000791804,17.3641
0.000791828,17.3649
0.000791852,17.3665
0.000791877,17.3688
0.000791901,17.3716
0.000791907,17.3725
0.000791917,17.3752
0.00079195,17.3846
0.000791982,17.3948
0.000792014,17.4056
0.000792047,17.4168
0.000792087,17.4352
0.000792127,17.4541
0.000792166,17.4734
0.000792226,17.5029
0.000792286,17.533
0.000792366,17.5737
0.000792406,17.5943
0.000792445,17.6173
0.000792525,17.6638
0.000792645,17.734
0.000792725,17.7814
0.000792846,17.8535
0.000792953,17.9179
0.000793061,17.9827
0.000793169,18.0479
0.000793215,18.0762
0.000793271,18.1143
0.000793276,18.1178
0.000793384,18.1855
0.000793491,18.2537
0.000793588,18.3156
0.000793673,18.371
0.000793738,18.4131
0.000793802,18.4556
0.000793849,18.4875
0.000793866,18.4983
0.00079393,18.5409
0.000793973,18.5699
0.000794015,18.5995
0.000794058,18.6298
0.00079409,18.6532
0.000794122,18.6772
0.000794153,18.7011
0.000794154,18.7018
0.000794182,18.7195
0.000794187,18.7237
0.000794219,18.7535
0.000794241,18.7752
0.000794265,18.7989
0.000794289,18.8236
0.000794305,18.8417
0.000794313,18.8483
0.000794315,18.8506
0.000794336,18.8788
0.00079436,18.9117
0.000794378,18.9374
0.000794396,18.9642
0.000794413,18.9922
0.000794429,19.0175
0.000794431,19.0227
0.000794449,19.0628
0.000794467,19.1046
0.000794485,19.148
0.000794503,19.1932
0.00079452,19.2405
0.000794524,19.2504
0.000794538,19.2995
0.000794556,19.3634
0.000794574,19.4298
0.000794592,19.4991
0.000794595,19.5135
0.000794609,19.583
0.000794627,19.6732
0.000794645,19.7669
0.000794663,19.8644
0.000794667,19.8847
0.000794681,19.9786
0.000794699,20.1002
0.000794714,20.2095
0.000794716,20.2284
0.000794734,20.3749
0.000794752,20.5266
0.000794762,20.6143
0.00079477,20.7003
0.000794788,20.8905
0.000794805,21.0867
0.000794819,21.2353
0.000794823,21.2951
0.000794841,21.5262
0.000794859,21.7642
0.000794861,21.7969
0.000794877,22.0274
0.000794885,22.1556
0.000794901,22.4043
0.000794904,22.4637
0.000794924,22.8261
0.000794942,23.1553
0.000794947,23.2457
0.000794966,23.6324
0.000794975,23.8318
0.00079499,24.1416
0.000795013,24.7077
0.000795037,25.2892
0.000795047,25.5425
0.000795061,25.9346
0.000795085,26.606
0.000795094,26.8887
0.000795118,27.6142
0.000795123,27.7638
0.000795132,28.0707
0.000795161,29.0369
0.000795183,29.8288
0.000795199,30.3713
0.0007952,30.406
0.000795246,32.1766
0.00079525,32.3062
0.000795279,33.4937
0.000795309,34.6789
0.000795383,37.7345
0.000795402,38.5376
0.000795423,39.4028
0.000795457,40.7678
0.00079548,41.6486
0.000795484,41.7881
0.000795505,42.5673
0.000795533,43.587
0.000795545,43.9662
0.000795587,45.3072
0.000795619,46.1597
0.000795637,46.6121
0.000795658,47.0536
0.000795688,47.6249
0.000795697,47.7612
0.000795734,48.2301
0.000795735,48.2446
0.00079575,48.3589
0.000795768,48.4775
0.000795771,48.4911
0.00079578,48.5136
0.000795811,48.5294
0.000795815,48.5204
0.000795842,48.4029
0.000795847,48.3739
0.000795851,48.3482
0.000795873,48.1209
0.000795894,47.8798
0.000795903,47.7501
0.000795908,47.6563
0.000795949,46.9225
0.000795961,46.6583
0.000795989,45.9902
0.000796008,45.5051
0.000796031,44.8532
0.000796039,44.6403
0.000796058,44.0678
0.000796072,43.6153
0.000796081,43.3284
0.000796125,41.8505
0.000796156,40.777
0.00079619,39.595
0.000796213,38.7741
0.000796248,37.5023
0.000796278,36.4633
0.000796301,35.6619
0.00079633,34.6829
0.000796336,34.4839
0.000796342,34.2895
0.000796371,33.3603
0.000796395,32.6351
0.000796401,32.4629
0.000796424,31.79
0.000796448,31.1315
0.000796448,31.1315
0.000796471,30.5258
0.000796494,29.9349
0.000796497,29.863
0.000796518,29.3916
0.000796541,28.8678
0.000796547,28.7405
0.000796565,28.3856
0.000796584,27.9974
0.000796588,27.9276
0.000796597,27.7651
0.000796609,27.5654
0.000796633,27.1677
0.000796647,26.9453
0.000796649,26.9134
0.000796665,26.6852
0.000796681,26.4627
0.000796697,26.2456
0.000796705,26.1396
0.000796708,26.1029
0.000796713,26.0458
0.00079673,25.8715
0.000796746,25.702
0.000796762,25.5369
0.00079677,25.4566
0.000796778,25.3856
0.000796794,25.2478
0.00079681,25.1138
0.00079682,25.0368
0.000796826,24.9873
0.000796831,24.9499
0.000796842,24.8846
0.000796856,24.7941
0.000796871,24.7062
0.000796886,24.6207
0.000796893,24.579
0.0007969,24.5435
0.000796915,24.4746
0.00079693,24.4077
0.000796931,24.4012
0.000796944,24.35
0.000796959,24.2949
0.000796973,24.2414
0.000796975,24.2362
0.000796995,24.1801
0.000797017,24.123
0.000797039,24.0687
0.000797061,24.0169
0.000797083,23.9673
0.000797092,23.9482
0.000797098,23.9387
0.000797105,23.9303
0.000797127,23.907
0.000797149,23.8852
0.000797171,23.8648
0.000797193,23.8457
0.000797209,23.8324
0.000797215,23.8295
0.000797237,23.8195
0.000797259,23.8103
0.000797288,23.7991
0.000797297,23.7961
0.000797313,23.796
0.000797343,23.7968
0.000797374,23.7983
0.000797404,23.8006
0.000797444,23.8045
0.000797445,23.8047
0.000797485,23.8114
0.000797525,23.8189
0.000797561,23.826
0.000797586,23.8373
0.000797647,23.8654
0.000797707,23.8943
0.000797788,23.9336
0.000797869,23.9736
0.00079795,24.0143
0.000798006,24.043
0.000798063,24.068
0.000798157,24.1109
0.000798252,24.1543
0.000798288,24.1705
0.000798379,24.2001
0.000798506,24.2418
0.000798569,24.2631
0.000798628,24.2707
0.000798686,24.2786
0.000798745,24.276
0.000798862,24.2716
0.00079895,24.245
0.000799038,24.2192
0.000799073,24.2093
0.000799126,24.1769
0.000799184,24.1417
0.000799225,24.1176
0.000799243,24.1059
0.000799284,24.0794
0.000799301,24.0622
0.000799345,24.0201
0.000799389,23.979
0.000799433,23.9393
0.000799463,23.9137
0.000799492,23.889
0.000799495,23.8867
0.000799521,23.8604
0.00079955,23.8325
0.00079958,23.806
0.000799609,23.7811
0.000799631,23.7637
0.000799647,23.7518
0.000799653,23.7464
0.000799675,23.7273
0.000799697,23.7097
0.000799719,23.6937
0.000799741,23.6796
0.000799763,23.6674
0.000799785,23.6574
0.000799807,23.6498
0.000799823,23.6462
0.000799829,23.6469
0.000799851,23.6525
0.000799873,23.6611
0.000799895,23.6731
0.000799917,23.6886
0.000799934,23.7041
0.000799939,23.7104
0.000799961,23.7461
0.000799983,23.7876
0.000800007,23.8371
0.000800032,23.8926
0.000800046,23.9281
0.000800056,23.9617
0.00080008,24.0473
0.000800104,24.1398
0.000800128,24.2393
0.000800134,24.2619
0.000800153,24.3607
0.000800177,24.4934
0.000800201,24.6335
0.000800221,24.7588
0.000800225,24.7837
0.000800233,24.8412
0.000800257,25.0189
0.00080028,25.2063
0.000800292,25.3077
0.000800327,25.6262
0.000800362,25.9579
0.000800377,26.1016
0.000800387,26.2083
0.000800409,26.4489
0.000800467,27.1025
0.0008005,27.4792
0.000800583,28.4851
0.000800592,28.5872
0.00080064,29.1141
0.00080064,29.1163
0.000800666,29.3974
0.000800691,29.6534
0.000800729,30.0093
0.000800738,30.0823
0.000800764,30.2743
0.000800781,30.3883
0.000800802,30.5059
0.00080081,30.5454
0.000800834,30.6583
0.000800844,30.6995
0.000800872,30.7662
0.0008009,30.8033
0.000800909,30.8029
0.000800936,30.7764
0.00080095,30.7494
0.000800975,30.6716
0.000800996,30.5815
0.000801009,30.5091
0.000801036,30.3286
0.000801048,30.2443
0.000801052,30.2125
0.000801079,29.9531
0.000801111,29.6295
0.000801119,29.5394
0.000801157,29.0677
0.00080117,28.9007
0.000801177,28.7917
0.000801201,28.4459
0.000801209,28.325
0.000801255,27.5868
0.000801296,26.8956
0.000801309,26.6785
0.000801322,26.4538
0.000801373,25.5433
0.000801436,24.3752
0.000801465,23.8586
0.000801481,23.5811
0.000801492,23.3813
0.000801527,22.7676
0.000801537,22.6064
0.00080157,22.0555
0.000801589,21.748
0.000801604,21.527
0.000801615,21.3592
0.000801631,21.1139
0.000801637,21.0182
0.000801662,20.6512
0.000801685,20.3381
0.000801686,20.3167
0.00080171,20.0039
0.000801733,19.7187
0.000801734,19.6994
0.000801758,19.4162
0.00080178,19.1585
0.000801782,19.1411
0.000801806,18.8865
0.000801828,18.655
0.00080183,18.6393
0.000801854,18.4106
0.000801869,18.262
0.000801876,18.2025
0.000801897,18.0281
0.000801917,17.8576
0.000801921,17.8282
0.000801937,17.6999
0.000801958,17.5474
0.000801971,17.4451
0.000801978,17.4014
0.000801998,17.2652
0.000802019,17.1318
0.000802022,17.1061
0.000802039,17.0081
0.000802059,16.8887
0.000802073,16.806
0.000802079,16.7738
0.000802086,16.738
0.0008021,16.669
0.00080212,16.5674
0.000802124,16.5459
0.00080214,16.473
0.000802161,16.3817
0.000802175,16.3165
0.000802181,16.2936
0.000802201,16.2112
0.000802222,16.1301
0.000802226,16.1113
0.000802249,16.0303
0.000802276,15.9337
0.00080229,15.8833
0.000802303,15.8416
0.000802328,15.764
0.000802334,15.7483
0.000802365,15.6624
0.000802396,15.5778
0.000802405,15.5542
0.000802427,15.5004
0.000802458,15.4263
0.000802481,15.3717
0.000802489,15.3548
0.000802531,15.268
0.000802558,15.2118
0.000802572,15.1851
0.000802613,15.1088
0.000802634,15.071
0.000802634,15.071
0.000802676,15.0103
0.000802711,14.9595
0.000802738,14.9249
0.000802787,14.8625
0.0008028,14.8484
0.000802864,14.7786
0.000802883,14.7608
0.000802965,14.6846
0.000803047,14.6243
0.000803074,14.6043
0.000803128,14.5727
0.000803182,14.5413
0.000803236,14.5245
0.00080329,14.508
0.000803345,14.4972
0.000803399,14.4868
0.000803453,14.4819
0.000803534,14.4752
0.000803561,14.4731
0.000803615,14.4739
0.00080367,14.4751
0.000803724,14.4765
0.000803778,14.4828
0.000803838,14.4903
0.000803879,14.4958
0.00080393,14.5035
0.000803959,14.5082
0.000803965,14.5095
0.000803999,14.5189
0.000804033,14.5287
0.000804067,14.5393
0.000804102,14.5507
0.000804127,14.5598
0.000804151,14.5685
0.000804153,14.5697
0.000804179,14.5832
0.000804204,14.5975
0.00080423,14.6125
0.000804256,14.6284
0.000804278,14.643
0.000804281,14.6457
0.000804307,14.6675
0.000804333,14.6904
0.000804358,14.7145
0.000804384,14.7399
0.000804386,14.7422
0.000804403,14.7625
0.000804424,14.7885
0.000804444,14.8155
0.000804465,14.8435
0.000804476,14.858
0.000804486,14.8745
0.000804507,14.9087
0.000804538,14.962
0.000804565,15.0108
0.000804569,15.0188
0.0008046,15.0838
0.000804631,15.1514
0.000804654,15.2037
0.000804662,15.2233
0.000804693,15.3024
0.000804699,15.317
0.000804724,15.3884
0.000804749,15.4618
0.00080476,15.4933
0.000804808,15.6427
0.000804879,15.8726
0.000804966,16.1529
0.000804973,16.1725
0.00080503,16.3446
0.000805065,16.4513
0.000805082,16.5
0.000805129,16.6206
0.000805132,16.6285
0.000805157,16.6824
0.000805195,16.7575
0.000805212,16.7874
0.000805235,16.8183
0.000805276,16.8654
0.000805277,16.8666
0.000805314,16.8861
0.000805348,16.8967
0.000805356,16.8971
0.000805361,16.8968
0.000805363,16.8965
0.0008054,16.8795
0.00080544,16.8548
0.000805471,16.8176
0.000805485,16.7992
0.000805522,16.7388
0.000805599,16.583
0.000805628,16.5187
0.000805672,16.4282
0.000805702,16.3729
0.000805705,16.3679
0.000805731,16.3164
0.000805759,16.2671
0.000805785,16.2275
0.000805787,16.226
0.000805808,16.2063
0.000805829,16.1925
0.000805849,16.1855
0.000805854,16.1855
0.000805869,16.1909
0.00080589,16.2058
0.00080591,16.229
0.000805928,16.257
0.000805931,16.2622
0.000805951,16.3108
0.000805952,16.3151
0.000805971,16.3755
0.000805992,16.4519
0.000806002,16.4943
0.00080601,16.5351
0.000806029,16.6331
0.000806031,16.6476
0.000806047,16.7487
0.000806051,16.7743
0.000806066,16.8838
0.000806084,17.0327
0.000806095,17.1297
0.000806102,17.198
0.000806121,17.3818
0.000806139,17.5792
0.000806153,17.7394
0.000806158,17.805
0.000806176,18.0549
0.000806191,18.2697
0.000806199,18.3952
0.000806221,18.7454
0.000806235,18.9908
0.000806243,19.1217
0.000806245,19.1643
0.000806265,19.5442
0.00080628,19.8575
0.000806286,19.9946
0.000806308,20.4762
0.000806315,20.6242
0.000806324,20.86
0.00080633,20.9975
0.000806363,21.8427
0.000806367,21.9516
0.00080639,22.5918
0.000806395,22.7375
0.000806426,23.6722
0.000806427,23.7037
0.000806455,24.6034
0.000806462,24.8344
0.000806487,25.6914
0.000806507,26.3878
0.000806509,26.4742
0.000806571,28.7502
0.000806573,28.8246
0.000806578,29.0191
0.000806659,32.1271
0.000806672,32.6637
0.000806676,32.8156
0.000806724,34.6201
0.00080675,35.532
0.000806769,36.2031
0.000806798,37.1513
0.000806807,37.4602
0.000806841,38.4596
0.000806846,38.5909
0.00080687,39.2154
0.0008069,39.9487
0.000806937,40.6656
0.000806939,40.6994
0.00080695,40.8625
0.00080697,41.1496
0.000806998,41.4516
0.000807002,41.4922
0.000807018,41.6094
0.000807024,41.6365
0.00080703,41.6551
0.000807057,41.7185
0.000807065,41.7082
0.00080709,41.6457
0.000807101,41.588
0.000807111,41.5171
0.000807122,41.425
0.000807153,41.0791
0.000807156,41.0435
0.000807163,40.9378
0.000807196,40.3772
0.000807198,40.3486
0.00080723,39.6926
0.000807232,39.6573
0.00080724,39.4614
0.000807272,38.6527
0.000807288,38.2114
0.000807294,38.0301
0.000807316,37.3633
0.000807352,36.25
0.000807364,35.8375
0.000807371,35.6226
0.000807448,32.9112
0.000807451,32.8247
0.000807521,30.297
0.000807547,29.3878
0.000807551,29.245
0.000807572,28.5038
0.000807608,27.2793
0.000807611,27.1811
0.000807644,26.1177
0.000807671,25.2814
0.000807698,24.4922
0.000807729,23.6255
0.000807731,23.572
0.000807751,23.049
0.000807773,22.4956
0.000807786,22.1814
0.000807795,21.9687
0.000807817,21.4705
0.000807831,21.1669
0.000807839,20.9972
0.000807861,20.5656
0.000807876,20.2849
0.000807883,20.1571
0.000807899,19.8771
0.000807915,19.607
0.000807921,19.5093
0.000807931,19.3507
0.000807947,19.1061
0.000807963,18.8705
0.000807966,18.83
0.000807979,18.6597
0.000807995,18.4582
0.000808011,18.2646
0.000808027,18.0847
0.000808043,17.9118
0.000808059,17.7458
0.000808071,17.6261
0.000808075,17.5877
0.000808083,17.5138
0.000808091,17.4452
0.000808107,17.3136
0.000808123,17.1874
0.000808131,17.1268
0.000808139,17.0683
0.000808154,16.9629
0.000808169,16.8614
0.000808171,16.8484
0.000808184,16.7668
0.000808199,16.6761
0.000808203,16.6527
0.000808214,16.595
0.000808229,16.5192
0.000808244,16.4463
0.000808251,16.4135
0.000808259,16.3779
0.000808274,16.3137
0.000808289,16.2517
0.000808304,16.1919
0.000808319,16.134
0.000808331,16.0892
0.000808334,16.0785
0.000808349,16.0268
0.000808363,15.9799
0.000808364,15.977
0.000808379,15.9349
0.000808399,15.8807
0.000808419,15.8286
0.000808432,15.7957
0.000808439,15.7793
0.000808459,15.7331
0.000808476,15.6954
0.000808493,15.6587
0.00080851,15.6228
0.000808523,15.595
0.000808533,15.5772
0.000808535,15.5746
0.00080856,15.5344
0.000808586,15.4955
0.000808611,15.4578
0.000808636,15.421
0.000808661,15.3851
0.000808687,15.3499
0.000808712,15.3152
0.000808736,15.2835
0.000808746,15.2704
0.00080878,15.2277
0.000808813,15.1856
0.000808841,15.1519
0.000808847,15.1453
0.000808898,15.094
0.000808948,15.0435
0.000808999,14.9936
0.000809046,14.9474
0.000809117,14.8789
0.000809158,14.8397
0.000809188,14.8139
0.000809259,14.7533
0.000809291,14.7259
0.00080933,14.6947
0.000809377,14.6568
0.000809424,14.6192
0.000809472,14.582
