energy,barns
0.000915816,10.4295
0.000915952,10.6165
0.000916315,11.2662
0.00091645,11.4343
0.000916538,11.4959
0.000916635,11.5178
0.000916762,11.4805
0.000916914,11.3616
0.000917593,10.6128
0.000918121,10.0855
0.000918393,9.77573
0.000918619,9.47128
0.000919072,8.77535
0.000919203,8.61942
0.000919287,8.5579
0.000919371,8.53867
0.000919461,8.57789
0.000919521,8.64477
0.000919582,8.74812
0.000919642,8.8907
0.000919702,9.07473
0.000919781,9.37854
0.000919849,9.70175
0.000919903,10.0007
0.000919983,10.5048
0.000920071,11.1384
0.000920152,11.7952
0.0009203,13.096
0.000920439,14.3256
0.000920529,15.0481
0.000920606,15.5645
0.000920678,15.9438
0.000920748,16.1926
0.00092081,16.3078
0.000920846,16.3268
0.000920898,16.2941
0.000920958,16.1697
0.000921013,15.9819
0.000921084,15.6424
0.000921159,15.203
0.000921233,14.7004
0.00092146,13.0356
0.00092157,12.2961
0.000921644,11.86
0.000921714,11.495
0.000921782,11.2063
0.000921851,10.9931
0.000921902,10.894
0.000921953,10.8584
0.00092199,10.8797
0.000922027,10.947
0.000922064,11.0669
0.000922101,11.2463
0.000922139,11.4927
0.000922176,11.8142
0.000922213,12.2188
0.00092225,12.7146
0.00092228,13.1855
0.00092231,13.7246
0.00092234,14.3352
0.00092237,15.0204
0.0009224,15.7827
0.00092243,16.6237
0.00092246,17.5442
0.00092249,18.5441
0.000922525,19.8203
0.00092256,21.2005
0.000922596,22.6782
0.000922649,25.0571
0.000922701,27.5928
0.000922859,35.5138
0.000922916,38.2038
0.000922967,40.4332
0.000923021,42.5465
0.000923071,44.1713
0.000923117,45.3202
0.000923162,46.1501
0.000923202,46.6089
0.000923247,46.7912
0.000923292,46.6315
0.000923328,46.2635
0.000923365,45.6848
0.000923402,44.913
0.000923456,43.432
0.000923517,41.4301
0.000923588,38.6988
0.000923789,30.2955
0.000923844,28.1318
0.000923896,26.2099
0.000923943,24.6203
0.000923989,23.1642
0.000924036,21.8463
0.000924083,20.6662
0.000924129,19.6201
0.000924184,18.5508
0.000924239,17.6416
0.000924294,16.8748
0.000924349,16.2319
0.000924403,15.6948
0.000924449,15.3156
0.000924504,14.9293
0.000924586,14.4621
0.000924669,14.0965
0.000924751,13.804
0.000924861,13.4929
0.000925021,13.143
0.000925182,12.8751
0.000925394,12.6089
0.000925606,12.4185
0.000925925,12.2306
0.000926345,12.0422
0.000926557,11.9234
0.000927113,11.5229
0.000927279,11.4656
0.000927299,11.4648
0.00092742,11.4954
0.000927552,11.6049
0.000927713,11.8381
0.00092801,12.3584
0.000928146,12.5155
0.000928275,12.5701
0.000928372,12.5484
0.0009285,12.4504
0.000928957,11.8675
0.000929157,11.6704
0.000929381,11.5254
0.00093006,11.2561
0.000930463,11.0374
0.000930873,10.7582
0.000931041,10.6274
0.000931648,10.0799
0.000931774,10.0215
0.000931858,10.0372
0.000931921,10.0942
0.000931974,10.181
0.000932037,10.3437
0.0009321,10.5832
0.000932147,10.821
0.000932194,11.1141
0.000932236,11.4242
0.000932278,11.7829
0.00093232,12.1908
0.000932382,12.8811
0.000932442,13.6417
0.000932502,14.4811
0.000932606,16.0641
0.000932716,17.763
0.000932788,18.7998
0.000932858,19.6762
0.000932919,20.2904
0.000932975,20.7151
0.00093303,20.9867
0.000933082,21.1026
0.000933102,21.112
0.000933164,21.0146
0.000933211,20.8242
0.000933273,20.4308
0.000933345,19.8039
0.000933423,18.9867
0.00093366,16.1947
0.000933738,15.3648
0.000933818,14.6009
0.0009339,13.9372
0.000933982,13.3885
0.000934064,12.9461
0.000934146,12.5942
0.000934228,12.3165
0.00093435,12.0064
0.000934471,11.7847
0.000934632,11.569
0.000934873,11.3358
0.000935311,11.0296
0.000936727,10.2594
0.000936956,10.1784
0.00093707,10.1642
0.000937305,10.1987
0.000937682,10.3197
0.000937767,10.3263
0.000937892,10.307
0.000938037,10.2361
0.000938198,10.099
0.00093836,9.91322
0.000938682,9.48978
0.000938836,9.34078
0.000938946,9.29877
0.000938954,9.29866
0.000939034,9.32414
0.00093911,9.39791
0.000939191,9.53556
0.000939259,9.7025
0.000939344,9.96978
0.000939425,10.279
0.000939558,10.8659
0.000939719,11.5861
0.000939806,11.922
0.000939889,12.1809
0.000939961,12.3447
0.000940033,12.4496
0.000940129,12.5025
0.000940229,12.4709
0.000940502,12.251
0.00094055,12.2414
0.000940622,12.2657
0.000940706,12.3637
0.000940778,12.5118
0.000940861,12.7544
0.00094098,13.2026
0.000941192,14.0747
0.000941294,14.4017
0.000941374,14.5745
0.000941457,14.657
0.000941488,14.6619
0.000941556,14.6241
0.000941651,14.4692
0.00094176,14.1753
0.000941838,13.9167
0.00094207,13.0707
0.000942224,12.563
0.000942379,12.144
0.000942562,11.75
0.000942746,11.4312
0.000942964,11.1219
0.000943108,10.9792
0.000943204,10.9349
0.000943252,10.9349
0.000943349,10.995
0.000943415,11.0893
0.00094348,11.2343
0.000943549,11.4457
0.00094362,11.7344
0.000943689,12.0719
0.000943787,12.6442
0.000944043,14.3289
0.000944135,14.8475
0.000944216,15.1952
0.000944283,15.393
0.000944349,15.4981
0.000944401,15.5176
0.000944469,15.4612
0.000944555,15.2699
0.000944649,14.9386
0.000944714,14.6552
0.000944989,13.3224
0.000945119,12.7556
0.000945223,12.3765
0.000945338,12.0396
0.000945453,11.8005
0.000945557,11.6801
0.000945622,11.6561
0.000945687,11.6762
0.000945752,11.7435
0.00094583,11.889
0.000945908,12.1048
0.000946006,12.4643
0.000946122,12.9872
0.000946315,13.912
0.000946419,14.3187
0.000946508,14.5695
0.000946581,14.6881
0.000946654,14.7253
0.000946733,14.6758
0.000946828,14.5077
0.000946923,14.2478
0.000947094,13.6573
0.000947265,13.0579
0.000947392,12.6741
0.000947518,12.3591
0.000947645,12.1093
0.000947822,11.8455
0.00094805,11.6011
0.000948392,11.3326
0.000949076,10.9175
0.00094976,10.5242
0.000950115,10.2839
0.000950647,9.85626
0.000950799,9.7855
0.000950846,9.7805
0.000950957,9.81516
0.000951052,9.90909
0.000951157,10.0927
0.000951255,10.344
0.000951359,10.6848
0.000951642,11.7412
0.000951749,12.0645
0.000951841,12.2569
0.000951929,12.3532
0.000951983,12.3687
0.00095206,12.3356
0.000952159,12.2081
0.000952222,12.0898
0.000952378,11.7149
0.000952599,11.1419
0.000952754,10.7919
0.000952917,10.4902
0.000953127,10.1806
0.000953954,9.15869
0.000954108,9.02242
0.000954208,8.98329
0.000954232,8.98214
0.000954327,9.01532
0.000954411,9.10201
0.000954485,9.22548
0.000954583,9.46134
0.000954681,9.76897
0.000954846,10.388
0.000954991,10.9273
0.000955098,11.2496
0.000955186,11.4394
0.000955275,11.5491
0.000955345,11.5744
0.000955418,11.547
0.000955517,11.4331
0.000955626,11.2272
0.000955809,10.784
0.000956082,10.1087
0.000956269,9.70927
0.00095653,9.23217
0.000956975,8.4607
0.000957426,7.60244
0.000957515,7.4669
0.000957582,7.39939
0.000957649,7.37848
0.000957707,7.41346
0.000957751,7.48193
0.000957794,7.59509
0.000957838,7.76138
0.000957881,7.98984
0.000957913,8.20046
0.000957944,8.45268
0.000957976,8.7502
0.000958008,9.09665
0.000958039,9.49546
0.000958071,9.9498
0.000958102,10.4625
0.000958134,11.036
0.000958166,11.6721
0.000958197,12.372
0.000958229,13.1361
0.00095826,13.964
0.000958302,15.1647
0.000958345,16.4705
0.000958387,17.872
0.000958445,19.9552
0.000958521,22.8169
0.000958634,27.1787
0.0009587,29.5842
0.000958757,31.5076
0.000958808,33.0169
0.00095886,34.3485
0.000958912,35.3985
0.000958956,36.0818
0.000959007,36.5849
0.000959057,36.7959
0.000959074,36.8018
0.000959125,36.6319
0.000959175,36.1946
0.000959231,35.4343
0.000959275,34.6554
0.000959335,33.3811
0.00095941,31.5074
0.000959617,25.8912
0.000959701,23.7306
0.000959764,22.2461
0.000959821,21.0279
0.000959875,19.9859
0.000959929,19.05
0.000959982,18.217
0.000960036,17.481
0.000960098,16.7407
0.000960151,16.197
0.00096023,15.5059
0.000960309,14.9394
0.000960388,14.4723
0.000960467,14.0831
0.000960546,13.7517
0.000960653,13.3804
0.000960813,12.9326
0.00096092,12.6841
0.000961139,12.2558
0.000961359,11.9011
0.000961639,11.5208
0.000961933,11.195
0.000962312,10.8722
0.00096295,10.3754
0.000963477,9.88984
0.000963906,9.45047
0.000964247,9.04364
0.000964479,8.71658
0.000964595,8.53219
0.000964868,8.04574
0.000965035,7.74607
0.000965146,7.59062
0.000965228,7.5245
0.000965269,7.51494
0.00096531,7.52537
0.000965364,7.57653
0.000965419,7.67841
0.00096546,7.79354
0.0009655,7.946
0.000965528,8.07012
0.000965574,8.32544
0.00096562,8.63994
0.000965667,9.01658
0.000965713,9.45692
0.000965757,9.92643
0.0009658,10.4502
0.000965852,11.1428
0.00096592,12.1597
0.000965986,13.2085
0.00096616,16.1288
0.000966235,17.2868
0.000966306,18.2685
0.000966355,18.8524
0.000966409,19.3929
0.000966453,19.7354
0.000966496,19.9937
0.00096654,20.1662
0.000966595,20.262
0.000966606,20.2656
0.000966671,20.1832
0.00096674,19.9211
0.000966803,19.5454
0.000966884,18.9217
0.000966969,18.1491
0.000967203,15.8802
0.000967303,15.004
0.000967393,14.3076
0.000967484,13.7041
0.000967574,13.1892
0.000967664,12.7533
0.000967774,12.3101
0.000967885,11.9448
0.000967995,11.6383
0.000968105,11.3753
0.000968276,11.0291
0.000968532,10.5969
0.000968787,10.2254
0.000969257,9.61818
0.000970296,8.34118
0.000970553,8.05338
0.000970713,7.90559
0.000970873,7.80144
0.000970994,7.76315
0.000971034,7.75948
0.000971154,7.77907
0.00097125,7.82984
0.000971349,7.91442
0.000971496,8.09858
0.000971644,8.33498
0.000971896,8.77058
0.000972025,8.95338
0.000972157,9.07946
0.000972276,9.12191
0.00097229,9.12201
0.000972378,9.09864
0.000972494,9.00509
0.000972863,8.47149
0.000972923,8.43452
0.000972943,8.43367
0.000972983,8.45467
0.000973024,8.51314
0.000973064,8.61894
0.000973104,8.7834
0.000973134,8.95295
0.000973164,9.16875
0.000973194,9.43732
0.000973224,9.76569
0.000973254,10.1613
0.000973284,10.632
0.000973314,11.186
0.000973345,11.8317
0.000973375,12.5778
0.000973405,13.4329
0.000973435,14.4054
0.000973465,15.5037
0.000973495,16.7355
0.000973516,17.681
0.000973538,18.7478
0.00097356,19.895
0.000973582,21.1243
0.000973615,23.1257
0.000973648,25.3184
0.000973681,27.7034
0.000973712,30.0364
0.000973742,32.5224
0.000973782,36.0639
0.000973822,39.8444
0.000973866,44.243
0.000973932,51.2014
0.000974083,67.4685
0.000974151,74.3571
0.000974207,79.4662
0.000974253,83.1473
0.000974292,85.7865
0.000974336,88.3085
0.000974371,89.857
0.00097441,91.0816
0.000974457,91.8562
0.000974479,91.9517
0.000974514,91.7567
0.000974549,91.1506
0.000974586,90.0625
0.000974623,88.5462
0.000974671,86.0448
0.000974721,82.7932
0.000974766,79.4062
0.000974826,74.3869
0.000974919,65.9949
0.00097503,55.7505
0.000975091,50.4636
0.000975145,46.0055
0.000975196,42.1056
0.000975247,38.5324
0.000975281,36.3399
0.000975315,34.301
0.000975349,32.4144
0.000975383,30.6771
0.000975422,28.8775
0.000975461,27.2551
0.000975499,25.7988
0.000975538,24.4967
0.000975577,23.3361
0.000975615,22.3043
0.000975654,21.3885
0.000975706,20.3146
0.000975747,19.5919
0.000975801,18.7587
0.000975855,18.0508
0.000975909,17.4457
0.000975963,16.9243
0.000976045,16.2654
0.000976126,15.7181
0.000976218,15.1953
0.00097631,14.7455
0.000976432,14.224
0.000976616,13.5488
0.000976853,12.7908
0.00097703,12.282
0.00097722,11.8135
0.00097735,11.5626
0.000977484,11.3892
0.000977584,11.3216
0.000977662,11.3058
0.000977795,11.3425
0.000978126,11.5553
0.000978224,11.5785
0.000978322,11.5608
0.000978464,11.4596
0.000978549,11.3603
0.000978908,10.8154
0.000979079,10.6036
0.000979165,10.5319
0.000979302,10.4765
0.000979438,10.5013
0.000979562,10.5948
0.000979687,10.7519
0.00097981,10.9633
0.000979934,11.2149
0.000980311,12.0234
0.000980482,12.3044
0.00098061,12.4465
0.000980743,12.5238
0.000980815,12.5363
0.000980961,12.5022
0.000981106,12.3996
0.000981337,12.1325
0.000981593,11.7452
0.000982107,10.8657
0.00098262,9.9309
0.000982962,9.25227
0.000983218,8.69152
0.000983577,7.85683
0.00098368,7.65965
0.000983748,7.57008
0.0009838,7.53989
0.000983817,7.53928
0.000983851,7.55555
0.000983894,7.61655
0.000983927,7.69879
0.000983959,7.81903
0.000983992,7.9842
0.000984024,8.20217
0.000984057,8.48172
0.000984089,8.83257
0.000984111,9.11134
0.000984132,9.42997
0.000984154,9.79203
0.000984176,10.2013
0.000984197,10.6618
0.000984222,11.2588
0.000984247,11.9351
0.000984272,12.6972
0.000984297,13.552
0.000984322,14.5061
0.000984346,15.5665
0.000984371,16.74
0.000984396,18.0332
0.000984421,19.4525
0.000984446,21.0039
0.000984474,22.9118
0.000984496,24.5969
0.000984519,26.405
0.000984542,28.3389
0.000984565,30.4007
0.000984587,32.5916
0.000984621,36.1212
0.000984657,40.0791
0.000984694,44.6375
0.000984732,49.5238
0.000984777,55.737
0.000984825,62.8618
0.000984894,73.598
0.000985022,93.8153
0.000985075,101.895
0.000985136,110.449
0.00098519,117.062
0.000985233,121.668
0.000985271,125.093
0.000985317,128.332
0.000985361,130.486
0.000985405,131.666
0.000985433,131.888
0.000985459,131.734
0.0009855,130.808
0.000985538,129.207
0.000985576,126.937
0.000985619,123.7
0.000985669,118.951
0.000985715,114.007
0.00098576,108.544
0.000985822,100.471
0.000985997,76.5968
0.000986059,68.5308
0.000986103,63.1606
0.000986148,58.1193
0.000986192,53.4386
0.000986236,49.1366
0.00098628,45.2199
0.00098632,42.0186
0.000986359,39.1192
0.000986399,36.5088
0.000986439,34.1715
0.000986479,32.0887
0.000986518,30.2407
0.000986558,28.6067
0.000986598,27.1661
0.000986641,25.8091
0.000986684,24.6283
0.000986726,23.6012
0.000986769,22.7071
0.000986812,21.9274
0.000986855,21.2455
0.000986919,20.3748
0.00098697,19.7879
0.000987029,19.1998
0.000987118,18.4647
0.000987207,17.8599
0.000987297,17.3484
0.000987415,16.7701
0.000987538,16.2596
0.000987723,15.6101
0.000987908,15.0554
0.000988149,14.4212
0.000988499,13.6094
0.000988716,13.1627
0.000988923,12.807
0.000989088,12.5982
0.000989274,12.456
0.000989739,12.2906
0.00098994,12.1518
0.000990186,11.9608
0.000990321,11.9226
0.000990436,11.9621
0.000990561,12.0895
0.000990721,12.358
0.000990939,12.7583
0.000991057,12.9083
0.000991171,12.9683
0.000991263,12.9486
0.000991373,12.8479
0.000991514,12.6219
0.000991618,12.4085
0.000992009,11.523
0.000992285,10.9578
0.000992902,9.77728
0.000993042,9.56976
0.000993126,9.49834
0.000993185,9.48617
0.000993244,9.51557
0.000993303,9.59644
0.000993363,9.73902
0.000993422,9.95329
0.000993466,10.1665
0.00099351,10.4281
0.000993555,10.7405
0.000993599,11.1047
0.000993661,11.7013
0.000993723,12.3941
0.000993788,13.2104
0.000993859,14.1826
0.000994048,16.8929
0.000994118,17.8043
0.000994185,18.563
0.000994245,19.1156
0.000994301,19.5067
0.000994358,19.7652
0.000994415,19.8818
0.000994433,19.889
0.000994485,19.8304
0.000994549,19.6069
0.00099462,19.1846
0.000994695,18.5694
0.000994747,18.0719
0.000994847,17.0178
0.000995012,15.1872
0.000995112,14.1673
0.000995179,13.5506
0.000995256,12.9093
0.000995344,12.2742
0.000995431,11.73
0.000995518,11.2639
0.000995626,10.773
0.000995755,10.2776
0.000995884,9.84447
0.000996078,9.25291
0.000996459,8.14258
0.000996628,7.68151
0.000996712,7.48049
0.000996797,7.31624
0.00099686,7.2278
0.000996924,7.1791
0.000996961,7.17307
0.000997017,7.2011
0.000997073,7.28059
0.000997129,7.4196
0.000997166,7.54932
0.000997203,7.71142
0.000997243,7.92289
0.000997285,8.19419
0.000997327,8.51614
0.00099737,8.89146
0.000997408,9.27686
0.000997458,9.86373
0.000997509,10.537
0.000997546,11.0872
0.00099759,11.7861
0.000997633,12.5518
0.00099768,13.4708
0.000997736,14.6605
0.000997787,15.8429
0.000997831,16.9457
0.000997887,18.4491
0.00099794,19.9903
0.000997997,21.7541
0.000998068,24.0735
0.000998156,27.1458
0.000998359,34.4753
0.00099844,37.1955
0.000998507,39.1931
0.000998567,40.7343
0.000998622,41.8932
0.000998678,42.7632
0.000998717,43.1852
0.000998761,43.4737
0.000998802,43.5503
0.000998854,43.3903
0.000998909,42.9165
0.000998965,42.1275
0.000999014,41.2157
0.000999068,40.0205
0.000999126,38.5362
0.000999224,35.7071
0.000999385,30.8565
0.000999476,28.2738
0.000999536,26.6945
0.000999609,24.9929
0.000999663,23.852
0.000999717,22.8278
0.000999772,21.9166
0.000999826,21.112
0.000999889,20.2945
0.000999953,19.5959
0.000999995,19.1881
0.00100008,18.4907
0.00100016,17.9212
0.00100026,17.4074
0.0010004,16.7864
0.00100054,16.2779
0.00100074,15.6476
0.00100094,15.0874
0.00100123,14.3749
0.00100145,13.894
0.0010016,13.6336
0.00100175,13.4505
0.00100185,13.3851
0.00100189,13.3787
0.00100199,13.4047
0.00100209,13.5043
0.0010022,13.7058
0.00100229,13.934
0.00100239,14.2657
0.00100272,15.5455
0.00100287,16.0302
0.00100298,16.3034
0.00100308,16.4599
0.00100318,16.5274
0.00100322,16.5308
0.00100333,16.4785
0.00100344,16.343
0.00100359,16.0703
0.00100411,14.8897
0.00100439,14.3257
0.00100468,13.8342
0.00100504,13.2942
0.00100533,12.939
0.00100553,12.7687
0.00100574,12.6809
0.001006,12.6574
0.00100633,12.6896
0.00100645,12.7463
0.0010066,12.8793
0.00100676,13.1331
0.00100712,13.8888
0.00100725,14.0755
0.00100734,14.1457
0.00100742,14.1612
0.00100753,14.1123
0.00100768,13.9491
0.00100804,13.3638
0.00100825,13.0692
0.00100846,12.8341
0.00100875,12.602
0.0010093,12.2705
0.00101016,11.8217
0.0010106,11.5577
0.00101102,11.238
0.00101137,10.9421
0.00101154,10.8606
0.00101159,10.8566
0.00101168,10.8788
0.00101178,10.9596
0.0010119,11.1246
0.001012,11.3313
0.0010122,11.8487
0.00101239,12.3175
0.0010125,12.5425
0.00101259,12.6524
0.0010127,12.72
0.00101273,12.7235
0.00101281,12.7023
0.00101297,12.573
0.00101318,12.2813
0.00101345,11.8847
0.00101376,11.537
0.00101413,11.2149
0.00101456,10.9034
0.00101511,10.5969
0.00101541,10.4067
0.00101567,10.1657
0.00101589,9.9305
0.00101603,9.83649
0.00101609,9.82352
0.00101618,9.85558
0.00101626,9.94309
0.00101633,10.0793
0.0010164,10.2765
0.00101647,10.5542
0.00101654,10.9034
0.00101664,11.4454
0.00101675,12.1784
0.00101693,13.5026
0.00101703,14.0646
0.0010171,14.4551
0.00101718,14.7285
0.00101726,14.8789
0.00101731,14.9119
0.00101738,14.8703
0.00101745,14.7525
0.00101754,14.4684
0.00101761,14.1796
0.00101779,13.3453
0.00101795,12.5382
0.00101809,11.9642
0.0010182,11.5323
0.00101832,11.1625
0.00101849,10.7133
0.00101877,10.07
0.00101901,9.56021
0.00101916,9.3096
0.00101924,9.21251
0.00101932,9.16465
0.00101935,9.16255
0.00101943,9.20705
0.00101949,9.28549
0.00101954,9.40852
0.0010196,9.57999
0.00101966,9.83804
0.00101972,10.1643
0.00101979,10.5872
0.00101986,11.1497
0.00101995,11.8927
0.00102019,14.104
0.00102028,14.8459
0.00102033,15.2135
0.00102039,15.5803
0.00102045,15.8931
0.00102052,16.1084
0.00102059,16.2252
0.00102063,16.2499
0.00102069,16.2164
0.00102075,16.11
0.00102085,15.8274
0.00102095,15.4429
0.00102124,14.1072
0.00102138,13.518
0.0010215,13.0896
0.00102165,12.6518
0.0010218,12.3015
0.00102197,11.9725
0.00102223,11.5994
0.00102254,11.2187
0.00102336,10.3689
0.0010236,10.0995
0.00102416,9.42943
0.00102431,9.28659
0.00102443,9.22106
0.00102451,9.20607
0.00102462,9.23861
0.00102471,9.3189
0.0010248,9.46032
0.00102493,9.71866
0.00102509,10.1646
0.00102531,10.77
0.00102541,10.992
0.00102553,11.1855
0.00102564,11.2795
0.00102571,11.2921
0.00102582,11.2462
0.00102594,11.1127
0.00102602,10.9756
0.00102618,10.6404
0.00102633,10.2377
0.00102681,8.89025
0.00102693,8.58905
0.001027,8.46325
0.00102707,8.38434
0.00102712,8.36668
0.00102717,8.39441
0.00102723,8.47559
0.00102727,8.61459
0.00102732,8.82279
0.00102736,9.00483
0.00102739,9.22475
0.00102742,9.48526
0.00102745,9.78884
0.0010275,10.2471
0.00102754,10.7372
0.00102757,11.2961
0.00102761,11.9249
0.00102765,12.6235
0.00102769,13.4466
0.00102774,14.4668
0.00102779,15.5743
0.00102783,16.6488
0.00102791,18.8238
0.00102806,22.9432
0.00102814,24.882
0.00102819,26.2505
0.00102824,27.2408
0.0010283,28.2542
0.00102835,29.0224
0.00102839,29.4709
0.00102843,29.7902
0.00102847,29.9787
0.00102852,30.0376
0.00102856,29.9704
0.00102862,29.6473
0.00102868,29.0838
0.00102875,28.2598
0.00102881,27.256
0.00102891,25.6432
0.0010291,22.0327
0.00102918,20.6991
0.00102926,19.4747
0.00102934,18.3756
0.00102941,17.4063
0.00102948,16.6603
0.00102955,16.0024
0.00102959,15.608
0.00102968,14.9113
0.00102977,14.3168
0.00102989,13.6662
0.00103001,13.1077
0.00103012,12.6145
0.00103024,12.1752
0.00103034,11.8515
0.00103043,11.585
0.00103051,11.4384
0.00103058,11.3552
0.00103063,11.3444
0.00103069,11.3928
0.00103075,11.5224
0.0010308,11.6811
0.00103084,11.8986
0.00103089,12.2053
0.00103095,12.6558
0.00103101,13.2155
0.00103106,13.8609
0.00103112,14.666
0.00103117,15.4109
0.00103125,16.7106
0.00103135,18.5975
0.00103148,20.9556
0.00103155,22.2371
0.00103162,23.2537
0.00103167,23.8673
0.00103172,24.3489
0.00103179,24.7663
0.00103185,24.9788
0.00103187,25.0022
0.00103193,24.9448
0.00103197,24.784
0.00103202,24.4839
0.00103207,24.0744
0.00103215,23.2921
0.00103223,22.3471
0.00103246,19.3396
0.00103254,18.3176
0.00103261,17.5699
0.00103267,16.8967
0.00103274,16.3032
0.0010328,15.804
0.00103286,15.3907
0.00103293,15.0447
0.00103302,14.6418
0.00103309,14.4199
0.00103319,14.2135
0.0010333,14.0949
0.00103344,14.0525
0.00103367,14.0793
0.0010338,14.0601
0.00103392,13.9898
0.00103406,13.8388
0.00103457,13.069
0.00103482,12.7898
0.00103507,12.5888
0.00103533,12.4626
0.00103563,12.4007
0.00103574,12.3983
0.00103587,12.3992
0.0010362,12.36
0.00103676,12.1244
0.00103718,11.9167
0.0010376,11.6146
0.00103803,11.2774
0.00103848,11.0271
0.0010389,10.8447
0.00103907,10.8183
0.00103923,10.8438
0.00103941,10.942
0.00103978,11.2206
0.00103992,11.2818
0.00104003,11.2914
0.0010402,11.2395
0.0010404,11.0906
0.00104114,10.322
0.00104145,10.0562
0.00104184,9.81972
0.00104209,9.65363
0.00104223,9.51045
0.0010424,9.29462
0.00104251,9.11185
0.00104289,8.40788
0.00104297,8.31386
0.00104304,8.26462
0.00104306,8.26149
0.00104312,8.27935
0.00104317,8.34537
0.00104321,8.4274
0.00104326,8.55147
0.0010433,8.71741
0.00104334,8.92915
0.00104339,9.19019
0.00104343,9.50337
0.00104347,9.87076
0.00104351,10.2934
0.00104355,10.721
0.0010436,11.3588
0.00104365,12.0695
0.00104372,13.0614
0.0010438,14.4561
0.00104399,17.6273
0.00104406,18.8239
0.00104413,19.7927
0.00104418,20.4223
0.00104424,20.9317
0.00104429,21.3168
0.00104434,21.5818
0.00104439,21.7253
0.00104442,21.7546
0.00104448,21.6994
0.00104453,21.5346
0.00104458,21.2717
0.00104464,20.8451
0.00104471,20.3223
0.00104481,19.333
0.00104502,17.1578
0.00104512,16.1373
0.00104523,15.2679
0.00104533,14.5317
0.00104543,13.9576
0.00104552,13.5414
0.00104563,13.0783
0.00104574,12.6977
0.00104585,12.3786
0.00104605,11.9245
0.00104624,11.5555
0.00104644,11.2474
0.00104664,10.9976
0.00104683,10.8205
0.001047,10.748
0.00104705,10.7448
0.00104716,10.7699
0.00104726,10.8415
0.00104737,10.966
0.00104747,11.148
0.00104758,11.3854
0.00104769,11.6742
0.00104787,12.2617
0.00104828,13.7375
0.00104845,14.2552
0.00104859,14.5936
0.00104871,14.7965
0.00104885,14.9002
0.0010489,14.9129
0.001049,14.9006
0.00104924,14.7463
0.00104982,14.2422
0.00105029,13.7384
0.00105048,13.6247
0.00105097,13.5421
0.00105115,13.4246
0.00105133,13.2336
0.0010519,12.4577
0.00105216,12.1729
0.00105252,11.866
0.00105375,10.9555
0.00105417,10.6142
0.00105437,10.4206
0.00105492,9.84575
0.00105505,9.75036
0.00105515,9.72181
0.00105522,9.738
0.00105529,9.80559
0.00105537,9.93987
0.00105543,10.0936
0.00105549,10.2996
0.00105554,10.531
0.00105559,10.8107
0.00105564,11.1407
0.00105569,11.5212
0.00105576,12.0533
0.00105582,12.6529
0.00105589,13.3986
0.00105603,15.0072
0.00105615,16.3726
0.00105624,17.2754
0.00105632,18.0195
0.00105637,18.429
0.00105644,18.8688
0.00105651,19.1752
0.00105657,19.3974
0.00105665,19.5784
0.00105675,19.6789
0.00105723,19.8124
0.00105736,19.7525
0.00105747,19.5647
0.00105756,19.2884
0.00105765,18.9108
0.00105772,18.4986
0.00105781,17.9315
0.00105813,15.7222
0.00105827,14.8804
0.00105839,14.2211
0.00105852,13.6865
0.00105863,13.3119
0.00105874,13.0042
0.00105891,12.6362
0.00105912,12.2792
0.00105941,11.8876
0.00105988,11.29
0.00106019,10.8643
0.00106035,10.7167
0.00106043,10.682
0.00106052,10.6965
0.0010606,10.777
0.00106069,10.9338
0.00106077,11.1177
0.00106084,11.3518
0.00106093,11.7374
0.00106108,12.4313
0.00106125,13.2137
0.00106136,13.6385
0.00106145,13.9184
0.00106151,14.0497
0.0010616,14.1541
0.00106166,14.1755
0.00106177,14.1132
0.00106188,13.9326
0.00106202,13.6175
0.00106235,12.783
0.00106253,12.4211
0.0010627,12.1289
0.00106293,11.8222
0.00106317,11.5727
0.00106382,10.9425
0.00106417,10.5835
0.00106437,10.4197
0.00106448,10.3622
0.00106453,10.3492
0.00106466,10.3655
0.00106478,10.4496
0.00106489,10.5872
0.00106506,10.8767
0.00106531,11.3295
0.00106543,11.4906
0.00106551,11.557
0.00106563,11.5966
0.00106575,11.5612
0.00106592,11.4163
0.00106653,10.6201
0.0010669,10.2211
0.00106792,9.21075
0.00106819,8.87768
0.0010684,8.57669
0.00106875,7.97232
0.00106885,7.82733
0.00106893,7.76198
0.00106897,7.74988
0.00106902,7.7691
0.00106907,7.82914
0.00106911,7.94129
0.00106915,8.06759
0.00106918,8.23698
0.00106922,8.4567
0.00106925,8.73428
0.00106927,8.95555
0.0010693,9.29914
0.00106933,9.70555
0.00106936,10.1814
0.0010694,10.7333
0.00106943,11.3686
0.00106946,12.0938
0.00106948,12.7012
0.0010695,13.3657
0.00106953,14.2986
0.00106956,15.2823
0.00106959,16.363
0.00106962,17.5442
0.00106964,18.8289
0.00106967,20.2192
0.0010697,21.7164
0.00106973,23.3205
0.00106976,25.5115
0.00106979,27.6505
0.00106984,30.7091
0.00106988,33.986
0.00106993,37.8818
0.00106999,43.3147
0.00107015,57.1672
0.00107021,62.1971
0.00107026,66.4566
0.00107032,70.0975
0.00107036,72.7107
0.00107041,74.877
0.00107045,76.4229
0.00107049,77.5667
0.00107054,78.2719
0.00107057,78.4196
0.00107062,78.1126
0.00107067,77.1455
0.00107071,75.8216
0.00107075,73.9985
0.0010708,71.7719
