energy,barns
0.000708463,2.10835
0.000708491,1.98809
0.000708519,1.88287
0.000708547,1.79159
0.000708575,1.71304
0.000708604,1.64308
0.000708634,1.58189
0.000708665,1.5313
0.000708695,1.48972
0.000708734,1.44756
0.000708781,1.40859
0.000708828,1.37869
0.000708937,1.32461
0.000709029,1.27817
0.0007091,1.23683
0.00070917,1.18983
0.000709362,1.05006
0.000709432,1.00399
0.000709481,0.976616
0.00070953,0.952905
0.000709579,0.934113
0.000709628,0.920613
0.000709677,0.912581
0.000709726,0.910012
0.000709775,0.912725
0.000709825,0.920383
0.000709884,0.935488
0.000709953,0.959872
0.000710057,1.00515
0.000710196,1.06714
0.000710265,1.09241
0.000710333,1.11036
0.000710383,1.11806
0.000710432,1.12055
0.000710497,1.11604
0.00071056,1.1033
0.000710624,1.08332
0.000710706,1.04904
0.000710876,0.96656
0.000710952,0.932379
0.000711028,0.903827
0.000711104,0.882563
0.000711155,0.872858
0.000711206,0.866805
0.000711269,0.864273
0.000711332,0.867075
0.000711409,0.876998
0.000711484,0.893426
0.000711559,0.916142
0.000711634,0.945611
0.000711684,0.969554
0.000711734,0.997611
0.000711784,1.03065
0.000711834,1.06988
0.000711881,1.11371
0.000711916,1.15206
0.000711951,1.19606
0.000711986,1.24671
0.000712021,1.30517
0.000712056,1.37277
0.000712092,1.451
0.000712127,1.54151
0.00071215,1.60956
0.000712174,1.68445
0.000712197,1.76676
0.000712223,1.86603
0.000712251,1.98566
0.000712278,2.11866
0.000712306,2.26609
0.000712334,2.42896
0.000712362,2.60825
0.00071239,2.80482
0.000712418,3.01944
0.000712445,3.24788
0.000712472,3.48945
0.000712498,3.74883
0.000712525,4.026
0.000712552,4.32073
0.000712592,4.79458
0.000712632,5.30391
0.000712682,5.9837
0.000712737,6.77343
0.000712859,8.57066
0.000712926,9.50546
0.000712971,10.0779
0.000713017,10.6188
0.000713069,11.1264
0.000713118,11.5191
0.00071316,11.7792
0.000713208,11.9929
0.000713259,12.1272
0.000713315,12.1762
0.000713373,12.1448
0.00071348,11.9648
0.000713609,11.7358
0.000713716,11.6285
0.000713844,11.5325
0.000713913,11.4204
0.000713964,11.2745
0.000714018,11.0468
0.000714056,10.8328
0.000714099,10.541
0.000714142,10.184
0.000714192,9.70083
0.000714235,9.22624
0.000714285,8.62493
0.000714347,7.81432
0.000714498,5.77846
0.00071455,5.1091
0.000714591,4.6027
0.000714633,4.1279
0.000714664,3.79484
0.000714701,3.42288
0.000714726,3.19219
0.000714751,2.97546
0.000714776,2.77264
0.000714801,2.58355
0.000714826,2.4079
0.000714851,2.24529
0.000714874,2.10578
0.000714895,1.98644
0.000714917,1.87555
0.000714938,1.77271
0.000714959,1.67754
0.000714981,1.58961
0.000715002,1.50852
0.000715023,1.43385
0.000715045,1.36519
0.000715066,1.30214
0.000715098,1.21722
0.00071513,1.14276
0.000715162,1.07759
0.000715194,1.02059
0.000715217,0.983081
0.000715243,0.945948
0.000715282,0.897293
0.000715321,0.855893
0.00071536,0.82057
0.000715399,0.790323
0.000715438,0.764309
0.00071549,0.735019
0.000715542,0.710693
0.000715594,0.690313
0.000715667,0.666989
0.000715737,0.649051
0.000715807,0.634778
0.000715877,0.623811
0.000715947,0.61622
0.000716019,0.612554
0.000716043,0.612455
0.000716093,0.614502
0.000716142,0.620263
0.000716179,0.627692
0.000716216,0.638461
0.000716253,0.653319
0.00071629,0.673168
0.000716315,0.689693
0.000716339,0.709264
0.000716364,0.732274
0.000716389,0.759151
0.000716414,0.791245
0.000716439,0.828436
0.000716465,0.871299
0.00071649,0.920435
0.000716515,0.976471
0.000716541,1.04005
0.000716566,1.11184
0.000716591,1.19249
0.000716617,1.28265
0.000716642,1.38293
0.000716666,1.48768
0.000716687,1.58891
0.000716708,1.69831
0.00071673,1.81611
0.000716744,1.89941
0.000716772,2.07761
0.0007168,2.2714
0.000716829,2.48074
0.000716857,2.70531
0.000716885,2.9445
0.000716918,3.2345
0.00071695,3.54056
0.000716999,4.02435
0.000717146,5.56411
0.000717194,6.03054
0.000717231,6.36403
0.000717269,6.68261
0.000717302,6.91518
0.00071733,7.08897
0.000717359,7.23838
0.000717388,7.35836
0.000717424,7.45361
0.00071746,7.49565
0.00071747,7.49746
0.000717507,7.46649
0.000717544,7.37688
0.000717579,7.2392
0.000717612,7.06666
0.000717653,6.80186
0.000717692,6.50984
0.000717742,6.07597
0.000717806,5.46011
0.000717913,4.42009
0.000717953,4.04603
0.000717995,3.68743
0.000718026,3.44031
0.000718057,3.21469
0.000718088,3.0125
0.000718119,2.83514
0.000718141,2.72978
0.000718162,2.63631
0.000718183,2.55476
0.000718204,2.48509
0.000718225,2.42713
0.000718246,2.38063
0.000718267,2.34528
0.000718288,2.32067
0.000718317,2.30367
0.000718326,2.3019
0.000718354,2.30747
0.00071838,2.32517
0.000718411,2.36222
0.000718442,2.41348
0.00071849,2.51114
0.000718538,2.6269
0.000718636,2.87608
0.000718686,2.98928
0.000718726,3.06381
0.000718762,3.11507
0.000718802,3.15359
0.000718843,3.16913
0.000718847,3.16933
0.000718886,3.1586
0.000718921,3.12901
0.000718956,3.08088
0.000718993,3.01084
0.000719031,2.92132
0.000719069,2.81527
0.000719113,2.67398
0.00071917,2.47139
0.000719264,2.10654
0.000719343,1.80309
0.00071939,1.63063
0.000719433,1.48466
0.000719466,1.37788
0.000719499,1.27842
0.000719533,1.18664
0.000719566,1.10274
0.0007196,1.02673
0.000719634,0.955784
0.000719669,0.892984
0.000719704,0.83794
0.000719739,0.790195
0.000719773,0.74924
0.000719809,0.713714
0.000719845,0.683871
0.000719881,0.659637
0.000719918,0.640469
0.000719954,0.625873
0.00071999,0.615403
0.000720026,0.608661
0.000720062,0.605301
0.000720086,0.604786
0.000720122,0.606399
0.000720171,0.612612
0.000720221,0.623486
0.000720271,0.638257
0.000720338,0.662928
0.000720405,0.691764
0.000720552,0.759999
0.000720629,0.792172
0.00072069,0.812825
0.000720739,0.825248
0.000720791,0.833773
0.000720847,0.836982
0.000720888,0.83522
0.000720937,0.828697
0.000720987,0.817173
0.000721039,0.800988
0.000721108,0.772907
0.000721161,0.748287
0.000721379,0.637696
0.000721442,0.608717
0.000721504,0.58258
0.000721567,0.559644
0.000721629,0.539987
0.000721692,0.523468
0.000721754,0.509793
0.000721817,0.498585
0.000721911,0.485485
0.000721973,0.478678
0.000722099,0.46823
0.000722287,0.457076
0.000722601,0.442962
0.000723527,0.405245
0.000724034,0.382155
0.000724792,0.343081
0.000724923,0.338017
0.000725022,0.336159
0.000725054,0.336135
0.00072512,0.337345
0.000725185,0.340758
0.000725235,0.345222
0.000725284,0.351827
0.000725334,0.36105
0.000725367,0.368893
0.000725401,0.378282
0.000725434,0.38939
0.000725467,0.40239
0.000725501,0.417458
0.00072554,0.438453
0.000725575,0.459633
0.00072561,0.483637
0.000725645,0.510606
0.00072568,0.540647
0.000725703,0.562415
0.000725743,0.603617
0.000725783,0.649021
0.000725824,0.698479
0.000725864,0.751719
0.000725925,0.837757
0.000725985,0.929455
0.000726122,1.14397
0.000726183,1.23391
0.000726241,1.31339
0.0007263,1.3825
0.00072634,1.42277
0.000726383,1.45801
0.000726425,1.48463
0.000726467,1.50322
0.00072652,1.51484
0.00072654,1.51591
0.000726579,1.51319
0.000726638,1.4983
0.000726699,1.47256
0.00072684,1.39777
0.0007269,1.37346
0.000726941,1.36462
0.000726961,1.36316
0.000727001,1.36734
0.000727031,1.37761
0.000727062,1.39482
0.000727092,1.41963
0.000727122,1.45263
0.000727154,1.49664
0.000727186,1.55065
0.000727218,1.61491
0.000727249,1.68951
0.000727281,1.7743
0.000727311,1.86422
0.000727351,1.99359
0.00072739,2.13554
0.000727449,2.36705
0.000727577,2.90173
0.00072763,3.10957
0.000727673,3.26204
0.000727711,3.38029
0.000727745,3.47149
0.000727784,3.55376
0.000727824,3.61061
0.000727862,3.63974
0.000727883,3.64401
0.00072792,3.63146
0.000727951,3.60036
0.000727983,3.54994
0.000728016,3.48144
0.00072805,3.38797
0.000728091,3.25802
0.000728133,3.09959
0.000728173,2.93289
0.000728236,2.64624
0.000728368,2.02615
0.000728413,1.82638
0.000728456,1.64397
0.000728498,1.47725
0.000728526,1.3738
0.000728554,1.27686
0.000728582,1.1866
0.000728611,1.10306
0.000728639,1.0262
0.000728662,0.966562
0.000728691,0.899979
0.00072872,0.839833
0.000728749,0.785792
0.000728778,0.737478
0.000728807,0.694493
0.000728836,0.656418
0.000728865,0.622832
0.000728894,0.59332
0.000728923,0.567475
0.000728952,0.544908
0.000728979,0.526195
0.000729015,0.505347
0.00072905,0.487836
0.000729086,0.473144
0.000729122,0.460815
0.000729175,0.445911
0.000729228,0.43437
0.000729282,0.425362
0.000729353,0.416249
0.000729424,0.409549
0.000729531,0.402729
0.000729638,0.398892
0.000729744,0.397669
0.00072986,0.399311
0.000729949,0.402848
0.000730038,0.408594
0.000730127,0.416821
0.000730216,0.427866
0.000730305,0.442129
0.000730372,0.455219
0.000730439,0.470612
0.000730505,0.488566
0.000730557,0.504485
0.000730617,0.52498
0.000730676,0.548168
0.000730735,0.574318
0.000730795,0.603728
0.000730854,0.636721
0.000730913,0.673653
0.000730973,0.71491
0.000731026,0.756086
0.000731073,0.796178
0.000731121,0.839812
0.000731168,0.887247
0.000731216,0.938758
0.000731263,0.99463
0.000731311,1.05517
0.000731358,1.12068
0.000731403,1.18691
0.000731465,1.28798
0.000731527,1.39951
0.00073159,1.5223
0.000731652,1.65721
0.000731714,1.80509
0.000731768,1.94287
0.000731821,2.09145
0.000731874,2.25148
0.000731928,2.42364
0.000731981,2.60866
0.000732035,2.80735
0.000732088,3.02056
0.000732141,3.24919
0.000732195,3.49416
0.000732248,3.75632
0.000732316,4.11751
0.000732382,4.49129
0.000732447,4.89265
0.000732512,5.32008
0.000732583,5.81211
0.000732818,7.5057
0.000732907,8.10266
0.000732958,8.41189
0.000733013,8.71314
0.00073307,8.97171
0.000733129,9.1881
0.000733192,9.35038
0.000733249,9.43886
0.000733311,9.47306
0.000733374,9.44832
0.000733434,9.37631
0.000733509,9.23786
0.000733627,8.95277
0.000733783,8.56184
0.000733882,8.35354
0.000733981,8.19634
0.000734084,8.09326
0.000734187,8.05227
0.000734203,8.05113
0.000734316,8.07715
0.000734473,8.18397
0.000734648,8.31063
0.000734754,8.3389
0.00073485,8.31064
0.000734943,8.22908
0.000735057,8.06575
0.000735293,7.63225
0.000735393,7.4757
0.000735494,7.36698
0.000735569,7.32387
0.000735619,7.31463
0.000735695,7.33019
0.00073577,7.38012
0.000735845,7.46283
0.000735932,7.59685
0.000736042,7.82326
0.000736152,8.11211
0.000736262,8.46561
0.000736372,8.8887
0.000736482,9.38794
0.000736592,9.97015
0.000736702,10.6406
0.000736812,11.4007
0.000736922,12.2458
0.000737069,13.4791
0.000737266,15.2091
0.000737397,16.2891
0.000737496,16.9877
0.000737561,17.3749
0.000737625,17.6762
0.000737687,17.8886
0.000737748,18.0149
0.000737802,18.0504
0.00073787,17.9931
0.000737929,17.8523
0.000737988,17.6298
0.000738046,17.3308
0.000738134,16.7565
0.000738239,15.9265
0.000738453,14.0308
0.000738534,13.3728
0.000738595,12.9416
0.000738656,12.5821
0.000738716,12.3083
0.000738766,12.1574
0.000738824,12.0669
0.000738852,12.0579
0.00073891,12.1122
0.000738968,12.2591
0.000739033,12.5206
0.000739093,12.8364
0.000739296,14.087
0.000739354,14.3721
0.000739404,14.5517
0.000739454,14.6524
0.000739482,14.6692
0.000739521,14.6395
0.000739563,14.536
0.000739611,14.3256
0.000739652,14.067
0.000739694,13.7291
0.000739734,13.347
0.00073979,12.7146
0.00073984,12.0762
0.000739889,11.3832
0.000739983,9.99897
0.000740092,8.3742
0.000740158,7.44496
0.000740197,6.93186
0.000740236,6.44817
0.000740275,5.99643
0.000740313,5.59023
0.000740349,5.22726
0.000740386,4.89443
0.000740422,4.59116
0.000740459,4.31643
0.000740495,4.06888
0.000740532,3.84689
0.000740569,3.64867
0.000740606,3.46704
0.000740645,3.30193
0.000740684,3.15702
0.000740723,3.03007
0.000740762,2.91899
0.000740801,2.82182
0.000740859,2.69829
0.000740916,2.59986
0.000740968,2.5232
0.000741038,2.43883
0.000741108,2.37035
0.000741178,2.31399
0.000741283,2.24631
0.000741389,2.1934
0.000741507,2.14635
0.000741653,2.10201
0.000741848,2.05977
0.000742042,2.03201
0.000742237,2.01578
0.00074247,2.00963
0.000742689,2.01715
0.000742835,2.03088
0.000742981,2.05513
0.0007431,2.08821
0.000743192,2.12839
0.000743261,2.17224
0.000743307,2.21093
0.000743352,2.25969
0.000743398,2.32125
0.000743439,2.38948
0.000743475,2.46193
0.000743511,2.54845
0.000743547,2.65143
0.000743582,2.7735
0.000743609,2.87928
0.000743636,2.99866
0.000743663,3.13295
0.00074369,3.28348
0.000743719,3.46889
0.000743742,3.63029
0.000743765,3.8066
0.000743788,3.99859
0.000743811,4.20696
0.000743835,4.43237
0.000743869,4.80355
0.000743892,5.07365
0.000743918,5.39538
0.000743944,5.73991
0.000743982,6.29905
0.000744021,6.90714
0.000744059,7.56062
0.000744098,8.25403
0.000744147,9.18805
0.000744291,12.0111
0.000744352,13.1408
0.000744393,13.822
0.000744435,14.4359
0.00074447,14.8676
0.000744503,15.2159
0.000744544,15.5327
0.000744577,15.6947
0.000744615,15.7763
0.000744623,15.7789
0.000744656,15.7343
0.000744687,15.6145
0.000744718,15.4183
0.000744759,15.0509
0.000744804,14.525
0.000744839,14.0311
0.000744879,13.3874
0.000744919,12.6785
0.00074498,11.5
0.000745108,8.9663
0.000745164,7.89719
0.000745209,7.09722
0.000745243,6.53692
0.000745277,6.0143
0.000745314,5.48961
0.000745339,5.15391
0.000745365,4.84186
0.000745391,4.55331
0.000745417,4.28786
0.000745442,4.04493
0.000745468,3.82376
0.000745493,3.62347
0.000745524,3.40927
0.000745555,3.22189
0.000745586,3.05942
0.000745617,2.91993
0.000745647,2.80155
0.000745678,2.7025
0.000745709,2.62113
0.00074574,2.55594
0.000745776,2.49782
0.000745813,2.45882
0.000745849,2.43756
0.000745886,2.43309
0.000745922,2.4449
0.000745959,2.47292
0.000745995,2.51745
0.000746032,2.57917
0.000746065,2.65011
0.000746097,2.73661
0.00074613,2.83967
0.000746163,2.96039
0.000746196,3.09986
0.000746229,3.25916
0.000746262,3.43925
0.000746294,3.64094
0.000746327,3.86477
0.00074636,4.11101
0.000746393,4.37952
0.000746426,4.66974
0.000746469,5.08856
0.000746523,5.64789
0.000746577,6.24523
0.000746711,7.78746
0.000746763,8.3609
0.000746816,8.88334
0.000746851,9.19244
0.000746897,9.54067
0.000746941,9.79593
0.000746983,9.96886
0.000747025,10.0637
0.000747055,10.0821
0.000747089,10.0521
0.000747128,9.95256
0.00074717,9.7719
0.000747204,9.57492
0.000747241,9.31256
0.000747292,8.87716
0.000747345,8.36308
0.00074742,7.55066
0.000747533,6.28699
0.00074759,5.6899
0.000747633,5.2572
0.000747677,4.85704
0.00074771,4.58055
0.000747743,4.3254
0.000747777,4.08459
0.000747813,3.85374
0.000747849,3.64864
0.000747885,3.46827
0.000747921,3.31128
0.000747957,3.17608
0.000747992,3.0641
0.000748027,2.96926
0.000748071,2.87227
0.000748115,2.79626
0.000748158,2.73827
0.000748202,2.69564
0.000748246,2.66604
0.000748312,2.64187
0.000748355,2.63703
0.000748423,2.64437
0.000748493,2.66778
0.000748562,2.70524
0.000748654,2.7746
0.000748747,2.86319
0.000748887,3.02415
0.000749038,3.20235
0.000749137,3.3034
0.000749227,3.37095
0.00074931,3.40911
0.000749393,3.42188
0.000749483,3.41102
0.000749732,3.32601
0.000749814,3.31556
0.000749873,3.32358
0.000749942,3.35468
0.000750012,3.41307
0.000750058,3.46849
0.000750114,3.55376
0.00075017,3.65851
0.000750226,3.7813
0.000750282,3.91957
0.000750392,4.2187
0.000750478,4.46276
0.000750565,4.68595
0.000750623,4.8141
0.000750688,4.92676
0.000750749,4.99823
0.000750811,5.03266
0.000750839,5.03552
0.000750897,5.01713
0.000750955,4.96924
0.000750999,4.91391
0.000751076,4.79204
0.000751266,4.42553
0.000751346,4.28425
0.000751425,4.16778
0.000751489,4.09714
0.000751552,4.04691
0.000751615,4.01687
0.000751678,4.00592
0.000751763,4.01832
0.000751843,4.05607
0.000751924,4.11735
0.000752005,4.20301
0.000752085,4.31757
0.000752139,4.41441
0.000752193,4.5324
0.000752242,4.66444
0.000752292,4.82452
0.000752341,5.01913
0.00075239,5.25573
0.000752423,5.44089
0.000752456,5.65102
0.000752498,5.95292
0.000752539,6.30331
0.00075258,6.70722
0.000752621,7.16917
0.000752662,7.69286
0.0007527,8.22317
0.000752735,8.77574
0.000752771,9.37621
0.000752806,10.023
0.000752841,10.7134
0.000752897,11.8712
0.000752961,13.2883
0.00075308,16.0254
0.000753142,17.3524
0.000753186,18.2179
0.000753224,18.9012
0.000753258,19.4201
0.000753293,19.8848
0.000753332,20.2894
0.000753376,20.6027
0.000753417,20.7478
0.000753436,20.765
0.000753472,20.7112
0.000753507,20.553
0.000753539,20.325
0.000753574,19.9827
0.000753618,19.4353
0.000753663,18.7596
0.000753722,17.7315
0.000753788,16.4584
0.000753917,13.8792
0.000753981,12.703
0.000754027,11.9258
0.000754069,11.2953
0.00075411,10.7303
0.000754151,10.2337
0.000754192,9.80616
0.000754236,9.42619
0.00075428,9.12064
0.000754324,8.88544
0.000754367,8.71574
0.000754411,8.60629
0.000754449,8.55656
0.000754471,8.54445
0.000754517,8.55832
0.000754562,8.61864
0.000754608,8.72064
0.000754676,8.9425
0.000754745,9.23563
0.00075479,9.46478
0.00075487,9.91965
0.00075495,10.4255
0.000755188,12.0241
0.00075529,12.6401
0.000755385,13.1353
0.000755486,13.5701
0.000755593,13.9413
0.000755863,14.7518
0.000755965,15.1181
0.000756066,15.5572
0.000756173,16.1032
0.00075628,16.7257
0.000756493,18.1174
0.000756703,19.5154
0.000756838,20.3501
0.000756974,21.0966
0.000757109,21.7465
0.000757362,22.7656
0.000757584,23.5305
0.000757715,23.8461
0.000757799,23.9224
0.000757883,23.8438
0.000757959,23.5991
0.000758031,23.1983
0.000758101,22.6216
0.000758172,21.8712
0.000758235,21.0624
0.000758301,20.0912
0.000758365,19.0565
0.000758483,16.993
0.000758612,14.7245
0.000758706,13.1499
0.000758766,12.2132
0.000758827,11.3401
0.000758887,10.5337
0.000758946,9.80955
0.000759005,9.14691
0.000759064,8.54185
0.000759123,7.98949
0.000759182,7.48458
0.000759254,6.92438
0.000759306,6.5516
0.000759385,6.03987
0.000759463,5.57757
0.000759542,5.15778
0.000759621,4.77502
0.000759709,4.38335
0.000759798,4.02821
0.000759886,3.70564
0.000759975,3.41233
0.000760063,3.14543
0.000760151,2.90241
0.00076024,2.68102
0.000760328,2.47922
0.000760417,2.29518
0.000760505,2.12725
0.000760597,1.96908
0.000760694,1.81622
0.000760791,1.67773
0.000760888,1.55216
0.000760986,1.43824
0.000761083,1.33483
0.00076116,1.26005
0.000761236,1.19072
0.000761313,1.12641
0.000761389,1.06676
0.000761504,0.985264
0.000761619,0.912419
0.000761696,0.868207
0.000761792,0.817409
0.000761888,0.771175
0.000761984,0.729121
0.000762079,0.690904
0.000762175,0.656217
0.000762271,0.624788
0.000762367,0.596379
0.000762463,0.570783
0.000762578,0.543537
0.000762693,0.51986
0.000762807,0.499618
0.000762922,0.482823
0.000763037,0.469744
0.000763124,0.462801
0.000763196,0.459372
0.000763243,0.458579
0.000763315,0.46027
0.000763363,0.463837
0.000763411,0.46991
0.000763459,0.479103
0.000763502,0.490674
0.000763537,0.502736
0.000763567,0.515708
0.000763598,0.531217
0.000763629,0.549606
0.000763659,0.571245
0.00076369,0.596536
0.00076372,0.625906
0.000763751,0.659805
0.000763781,0.698699
0.000763812,0.743063
0.000763842,0.793375
0.000763869,0.842847
0.000763896,0.897569
0.000763923,0.957827
0.00076395,1.02387
0.000763976,1.09592
0.000764003,1.17414
0.00076403,1.25865
0.000764057,1.34951
0.000764086,1.45389
0.000764114,1.5654
0.000764153,1.72476
0.000764191,1.89545
0.000764229,2.07613
0.000764287,2.36188
0.000764432,3.11062
0.000764486,3.36958
0.000764532,3.57256
0.000764578,3.75164
0.000764621,3.89233
0.000764658,3.98953
0.000764692,4.05783
0.000764724,4.10334
0.000764764,4.13201
0.000764779,4.13474
0.000764815,4.12303
0.000764854,4.08195
0.000764894,4.01089
0.000764929,3.92503
0.000764971,3.79923
0.000765017,3.63191
0.00076507,3.4072
0.000765137,3.09735
0.000765279,2.40061
0.000765337,2.13351
0.000765375,1.96584
0.000765414,1.80835
0.000765452,1.66215
0.00076549,1.52801
0.000765519,1.43555
0.000765545,1.35702
0.000765579,1.26563
0.000765612,1.18368
0.000765646,1.11094
0.000765671,1.06224
0.000765696,1.01839
0.000765721,0.979228
0.000765747,0.944604
0.000765772,0.91436
0.000765797,0.888353
0.000765821,0.867402
0.000765845,0.85008
0.000765869,0.836307
0.000765893,0.826024
0.000765917,0.819193
0.000765947,0.815493
0.000765953,0.815399
0.000765976,0.817197
0.000766,0.822509
0.000766024,0.831408
0.000766048,0.843991
0.000766072,0.860377
0.000766096,0.880706
0.00076612,0.905137
0.000766144,0.933842
0.000766168,0.967007
0.000766192,1.00482
0.000766216,1.04749
0.00076624,1.0952
0.000766264,1.14814
0.000766288,1.20647
0.000766312,1.27036
0.000766336,1.33993
0.00076636,1.41528
0.000766386,1.50349
0.000766414,1.60614
0.000766442,1.71663
0.00076647,1.83477
0.000766511,2.02555
0.000766553,2.23108
0.000766595,2.44895
0.000766667,2.84134
0.000766764,3.37815
0.000766816,3.64265
0.000766858,3.84472
0.000766892,3.99025
0.000766932,4.13794
0.000766965,4.24195
0.000766999,4.32279
0.000767035,4.38527
0.000767075,4.42003
0.000767095,4.4239
0.000767131,4.40766
0.000767168,4.36016
0.000767202,4.29023
0.00076724,4.185
0.000767276,4.05813
0.00076731,3.91895
0.000767358,3.69625
0.000767394,3.50912
0.000767459,3.14748
0.000767583,2.43465
0.000767634,2.1561
0.000767668,1.9803
0.000767702,1.81416
0.000767731,1.68387
0.000767759,1.5615
0.000767787,1.44735
0.000767816,1.34159
0.000767844,1.24424
0.000767872,1.15522
0.000767901,1.07435
0.000767929,1.00136
0.000767955,0.942115
0.00076798,0.888686
0.000768006,0.840756
0.000768031,0.797993
0.000768057,0.760044
0.000768082,0.726559
0.000768108,0.697181
0.000768133,0.671563
0.000768159,0.649364
0.000768184,0.630258
0.00076821,0.613934
0.000768248,0.594025
0.000768286,0.578809
0.000768324,0.567476
0.000768361,0.559575
0.000768409,0.552796
0.000768458,0.549128
0.00076853,0.547755
0.000768626,0.550749
0.000768723,0.556699
0.000769012,0.580301
0.000770119,0.678673
0.000770755,0.738572
0.000771232,0.787181
0.000771572,0.825535
0.000771845,0.860205
0.000772026,0.886858
0.000772172,0.911976
0.000772281,0.934857
0.000772363,0.955921
0.000772444,0.982356
0.000772499,1.00435
0.000772553,1.03121
0.000772599,1.05841
0.000772644,1.09115
0.000772689,1.13075
0.000772735,1.17871
0.000772769,1.22121
0.000772803,1.27018
0.000772837,1.32648
0.000772871,1.391
0.000772905,1.46465
0.000772942,1.55429
0.000772979,1.65983
0.000773016,1.77971
0.000773054,1.91488
0.000773091,2.06605
0.000773128,2.22831
0.000773162,2.39454
0.000773196,2.57419
0.00077323,2.76669
0.000773275,3.04177
0.000773318,3.31384
0.000773396,3.84556
0.000773494,4.52671
0.000773552,4.90475
0.000773607,5.22369
0.000773642,5.40555
0.000773678,5.56296
0.000773719,5.71046
0.000773762,5.82148
0.0007738,5.87674
0.000773833,5.89256
0.000773868,5.87554
0.000773908,5.81552
0.000773945,5.71829
0.000773983,5.58452
0.000774017,5.43816
0.000774052,5.25833
0.000774101,4.97106
0.00077415,4.65008
0.000774216,4.18258
0.000774323,3.41499
0.00077438,3.02874
0.000774419,2.77597
0.000774459,2.54136
0.000774489,2.3788
0.000774518,2.2286
0.00077455,2.08511
0.000774573,1.9865
0.000774598,1.89322
0.000774622,1.80906
0.000774646,1.73401
0.000774671,1.66802
0.000774695,1.61101
0.000774719,1.56284
0.000774744,1.52337
0.00077477,1.49028
0.000774798,1.46555
0.000774827,1.45177
0.000774848,1.44845
0.000774869,1.45098
0.000774898,1.46324
0.000774926,1.48538
0.000774954,1.51712
0.000774983,1.55816
0.000775013,1.61262
0.000775044,1.67724
0.000775074,1.75165
0.000775105,1.83548
0.000775135,1.92829
0.000775168,2.03746
0.000775214,2.20299
0.000775259,2.38407
0.000775304,2.5784
0.000775378,2.9154
0.000775531,3.64274
0.000775594,3.92818
0.000775657,4.18396
0.0007757,4.34153
0.000775742,4.47839
0.000775787,4.60244
0.000775836,4.70822
0.000775882,4.78014
0.000775928,4.82521
0.000775966,4.84264
0.000775989,4.84481
0.000776034,4.83181
0.000776102,4.77383
0.00077617,4.67959
0.000776351,4.35985
0.000776419,4.26189
0.000776465,4.21792
0.00077651,4.19776
0.000776521,4.19714
0.000776555,4.2074
0.000776589,4.23787
0.000776623,4.29116
0.000776657,4.36989
0.000776696,4.49316
0.000776723,4.60386
0.00077675,4.73556
0.000776777,4.88942
0.000776808,5.09031
0.000776839,5.32188
0.000776869,5.58518
0.0007769,5.88092
0.00077693,6.20946
0.000776962,6.58124
0.000776994,6.99263
0.000777026,7.43756
0.000777068,8.07939
0.000777111,8.77032
0.000777167,9.75154
0.000777301,12.1769
0.000777351,13.0266
0.000777398,13.7729
0.000777447,14.4678
0.000777493,15.0008
0.000777533,15.3594
0.000777568,15.589
0.000777602,15.7347
0.000777643,15.7941
0.000777674,15.7554
0.000777707,15.6377
0.000777742,15.4212
0.000777782,15.0777
0.000777818,14.6826
0.000777857,14.1576
0.000777899,13.5163
0.000777937,12.8712
0.000777985,11.9908
0.000778157,8.67518
0.000778205,7.78888
0.00077825,6.99871
0.000778291,6.34416
0.000778318,5.93678
0.000778346,5.55377
0.000778373,5.1957
0.0007784,4.86283
0.000778427,4.55505
0.000778454,4.272
0.000778485,3.97958
0.000778516,3.71706
0.000778547,3.48297
0.000778578,3.27559
0.000778609,3.09308
0.00077864,2.93353
0.000778671,2.79496
0.000778702,2.67544
0.000778729,2.58256
0.000778761,2.492
0.000778795,2.41163
0.000778828,2.3454
0.000778862,2.29142
0.000778895,2.24796
0.00077894,2.20378
0.000778985,2.17251
0.00077903,2.15154
0.000779097,2.13494
0.000779155,2.1314
0.000779242,2.13954
0.000779329,2.15967
0.000779445,2.20171
0.000779532,2.24495
0.000779627,2.30654
0.000779693,2.36088
0.00077976,2.42766
0.000779826,2.51023
0.000779875,2.58497
0.000779925,2.67284
0.000779975,2.77595
0.000780024,2.89652
0.000780074,3.03673
0.000780126,3.20795
0.000780179,3.41073
0.000780233,3.6428
0.000780287,3.9052
0.00078034,4.19809
0.000780376,4.40997
0.000780429,4.74727
0.000780482,5.11078
0.000780534,5.49823
0.000780614,6.11976
0.000780693,6.78663
0.000780757,7.35515
0.00078082,7.96242
0.000780884,8.62108
0.000780939,9.24678
0.000780994,9.94273
0.000781042,10.6123
0.000781087,11.2888
0.000781142,12.2123
0.000781185,13.0091
0.000781233,13.9618
0.000781288,15.1308
0.000781407,17.8187
0.000781476,19.3466
0.000781534,20.5492
0.00078157,21.2077
0.000781618,21.9789
0.000781656,22.4784
0.000781694,22.8579
0.000781733,23.1061
0.000781772,23.2158
0.000781782,23.2198
0.000781816,23.1608
0.000781852,22.9753
0.000781894,22.6007
0.000781928,22.1751
0.00078197,21.5381
0.00078201,20.7966
0.000782065,19.6359
0.000782137,17.9201
0.000782283,14.2235
0.000782338,12.9363
0.000782381,11.9607
0.000782431,10.93
0.000782477,10.0745
0.000782519,9.35659
0.000782556,8.78266
0.000782594,8.26187
0.000782636,7.72753
0.000782674,7.3088
